,close,high,low,open,RSI,BB_LOWER,BB_UPPER,MACD,SIGNAL,SMA(10),SMA(30),ACTION
10463,149.2062530517578,150.67271644888328,148.4188819899041,149.85582028627226,57.89607842532487,133.0065633907124,155.38172548868212,2.9126814525725706,2.073649340913545,148.53992614746093,140.566508992513,0
10464,154.3142852783203,154.84576710893515,149.75740301368916,150.17076942758217,64.35625028423617,133.91522222624835,156.37751306427896,3.220189857373896,2.3029574442056155,149.65208435058594,141.38373107910155,-1
10465,154.86546325683594,155.15087757432116,151.97188319707365,154.50129531236348,64.98063562062507,134.6884389204959,157.38768870401583,3.468386539109787,2.53604326318645,150.52606353759765,142.19045664469402,-1
10466,159.9439697265625,161.04629519406532,156.98150288420325,158.69403377664,70.166308730695,135.6877260070077,158.9266782898673,4.028439879489525,2.8345225864470653,151.7405792236328,143.07887115478516,0
10467,158.95977783203125,161.00693677079695,158.34957233740533,158.46767275111222,68.06284309599329,136.8048452540487,160.03190859116614,4.342808928035367,3.1361798547647264,153.16177673339843,144.11065317789715,-1
10468,157.4834442138672,159.84555733737668,157.10945460814798,157.57203453166576,64.91895057468369,137.867944033705,160.78467590037707,4.421848561452379,3.393313596102257,154.04855194091795,145.04401245117188,-1
10469,163.50680541992188,163.95953359141228,158.2117510307237,158.30032632281717,70.83756977313642,138.1260498965176,162.81092062350194,4.913878814197119,3.697426639721229,155.33688354492188,146.03675282796223,0
10470,163.19187927246094,164.55009405774106,161.8336644871808,163.38871829491413,70.17097815450896,138.2407914263983,164.6114531414728,5.218251669237304,4.001591645624445,156.36636810302736,147.0360544840495,-1
10471,162.96517944335938,163.45796799318663,160.64906724368603,160.85604505164724,69.66279037489436,138.5941299169051,166.08281100106365,5.379168857967386,4.277107088093033,157.49719696044923,147.9320032755534,-1
10472,162.49209594726562,165.38969510382904,161.83176107750737,163.97046163622954,68.54714202517778,139.68107314769452,166.98682846363363,5.406203654486717,4.50292640137177,158.6929153442383,148.70096638997396,-1
10473,162.54139709472656,163.42842563656737,160.8954849037263,161.654383591601,68.6035720983796,140.85445867414566,167.71189722185042,5.369708459483206,4.6762828129940575,160.02642974853515,149.47157287597656,-1
10474,166.799072265625,166.89762095148,164.49281044366623,165.26155937141485,73.09322111116151,141.98949937610803,168.9374934217435,5.619565702563733,4.864939390907993,161.27490844726563,150.52254791259764,-1
10475,166.05990600585938,168.52384897861626,165.76422984138568,167.6072543726192,71.18993089303316,142.9454904992593,169.9749257605063,5.692317337217418,5.030414980169878,162.39435272216798,151.4901601155599,-1
10476,169.61782836914062,169.68681094741032,166.95675811414395,167.37071373861576,74.61621457800554,143.4696234356007,171.63269437445788,5.968269634518748,5.217985911039652,163.3617385864258,152.6587142944336,-1
10477,170.69212341308594,170.8892358519702,168.8786649134066,169.04621123839397,75.56129548001209,144.95419269727535,172.74255718065433,6.2021558580237865,5.41481990043648,164.53497314453125,153.7905756632487,-1
10478,170.534423828125,171.2046241525694,169.18418785976604,170.28802952506885,75.11916038806731,145.99090162372363,173.89772142315138,6.302140187519143,5.592283957853013,165.84007110595704,154.83089701334634,-1
10479,172.03253173828125,173.60944649602413,170.0810927701678,170.27820523504602,76.52445842936214,146.78992387731375,175.2396034054011,6.428163410725773,5.759459848427566,166.69264373779296,155.8765380859375,-1
10480,171.63824462890625,172.37742744821887,170.62310142681395,171.2440198074247,75.3186997732852,147.5110706405543,176.39257773591058,6.422191028037503,5.892006084349554,167.5372802734375,156.7965082804362,-1
10481,169.0461883544922,171.23417071896347,168.83921054651765,170.53440436112984,67.7599537177456,148.90599689207053,176.73658123292947,6.137550728792434,5.9411150132381305,168.14538116455077,157.60744069417316,-1
10482,165.15318298339844,167.41014821395845,164.72937695607638,167.2426018901802,58.29715575530038,150.8734518761788,176.23095333622356,5.534045214267707,5.859701053444047,168.41148986816407,158.35979715983072,-1
10483,164.8180694580078,166.2767345287208,164.24643288251994,164.67023889482752,57.55208220770691,153.59990614102313,175.0656807120042,4.971414513235487,5.682043745402336,168.6391571044922,159.0685043334961,0
10484,165.11373901367188,165.68537556627746,163.85220146265053,164.90677623350408,58.06137241787431,155.23093192994463,174.51460029661786,4.497538862870215,5.445142768895912,168.4706237792969,159.79920552571613,0
10485,167.57766723632812,167.68608131507673,165.92190498494463,166.34569590450857,62.13814894694938,157.03956090246731,173.97719172204438,4.271567441025326,5.210427703321795,168.62239990234374,160.51427205403647,-1
10486,161.2601318359375,168.58297803338863,161.20099961189769,168.10990520235598,48.98881055130405,157.26854511651112,173.8798237189381,3.5418825350926118,4.876718669675959,167.78663024902343,160.96298268636068,0
10487,159.05245971679688,160.55052629290446,157.5149616294303,158.82576612384565,45.3752433971432,157.28862901433715,173.8690080095886,2.753718151594597,4.452118566059687,166.62266387939454,161.43980458577474,0
10488,156.61805725097656,160.2154075742502,155.44521812063925,159.79161664881417,41.72069854647101,157.06048218160913,174.0106161460276,1.9106316925880265,3.9438211913653545,165.23102722167968,161.70655008951823,1
10489,154.9524383544922,158.2639781293564,154.87359037905333,157.99786809208942,39.383495054463374,155.4243703035413,174.79129131755246,1.0954504045574538,3.3741470340037747,163.52301788330078,161.85084838867186,1
10490,155.68177795410156,156.13513503517575,152.43922061054926,154.3808088580502,40.94358932338636,154.1915357395646,175.2731157496932,0.5024727776697944,2.799812182736978,161.9273712158203,161.94367319742838,-1
10491,153.56277465820312,158.04715373707748,152.7348934543625,157.44595106884975,37.8922086526788,152.60951202133208,175.91489898941012,-0.1368743185977905,2.212474882470025,160.3790298461914,162.0072026570638,0
10492,152.30123901367188,154.8243141649417,151.47335779942037,154.2132611313819,36.16421517048503,150.94050754088988,176.56481777649293,-0.7368627865353687,1.622607348668946,159.09383544921874,162.06608022054036,0
10493,153.71063232421875,154.41038374001005,151.39451980442465,152.58707487686897,39.48450600136968,149.73719544023655,176.88505340009547,-1.086111689217347,1.0808635410916876,157.98309173583985,162.21622619628906,0
10494,152.23226928710938,154.1048600544352,150.47792793917256,152.40966597426606,37.29333286685995,148.2545969894948,176.91097155298564,-1.4652944998148598,0.571631932910378,156.6949447631836,162.1468256632487,0
10495,155.10028076171875,155.54380253729465,152.51807328330133,153.2276900777651,43.8082247239905,147.43089343769833,176.63871258036806,-1.51688929647014,0.1539276870342742,155.44720611572265,162.15465291341147,0
10496,161.07286071777344,161.8908915280311,157.0024374583422,157.28824820471496,54.42685032830979,147.44441071516255,175.77069853776712,-1.0635809577943292,-0.0895740419314465,155.42847900390626,162.1922826131185,0
10497,151.6211700439453,158.2245332834512,151.15794762648912,157.5937645718297,41.16842334366541,146.4981973656702,174.80981655034543,-1.4502852936922466,-0.3617162922836066,154.6853500366211,161.94766235351562,0
10498,153.07000732421875,154.83419910445642,151.39452892998074,152.55750291983105,43.44279549815696,146.04277041387158,173.5188018517534,-1.621154545400202,-0.6136039429069259,154.3305450439453,161.80054779052733,0
10499,150.17239379882812,153.00101060134492,149.19668199140034,152.41950862141564,40.1036135778449,145.5905335485174,171.78502492316233,-1.967700427876082,-0.8844232399007573,153.8525405883789,161.35606740315754,0
10500,148.52647399902344,149.167108171916,146.23007742711988,149.0291279719984,38.30265355885281,145.18941412549538,169.87496728319604,-2.3480852437276383,-1.1771556406661337,153.1370101928711,160.86722056070963,0
10501,152.251953125,152.33080110123336,146.94955831205283,147.15652109079085,44.39004534228033,145.4081993784524,167.97675850728982,-2.3221595111263014,-1.406156414758167,153.00592803955078,160.51011301676434,0
10502,154.63702392578125,155.80001259569255,150.8721276389919,151.1875044560908,47.93197320866904,145.58413336259449,166.74920861738596,-2.0851219130301217,-1.5419495144125583,153.23950653076173,160.24827728271484,0
10503,151.50289916992188,156.45049997062233,151.3846347411177,155.0706831334898,43.96889694771122,145.5537640170723,165.4480609340996,-2.125662272105614,-1.6586920659511697,153.01873321533202,159.880327351888,0
10504,150.5370330810547,152.24207704269242,148.73342540610145,150.18222476731452,42.7945908339871,145.69229027600193,163.85186408190822,-2.210249736907912,-1.7690036001425185,152.84920959472657,159.338259379069,0
10505,148.2603302001953,149.28533862795925,146.4173061554856,149.009378290956,40.07746286017837,146.53168730130946,161.08073335298744,-2.4329512598055487,-1.9017931320751245,152.16521453857422,158.74494018554688,0
10506,148.59547424316406,151.55220575538115,147.48176722784044,147.50148298209515,40.6745967840948,146.44620607783244,159.8997488171871,-2.552971432325535,-2.0320287921252067,150.91747589111327,158.04419504801433,0
10507,149.5711669921875,152.48848166353116,147.78727494625255,150.5370433245279,42.47192603361541,146.39361206300674,159.00421355955183,-2.5400775996788525,-2.133638553635936,150.7124755859375,157.3401631673177,0
10508,147.67886352539062,148.46732818361193,142.75097820989805,145.5105969943164,39.94434746052131,145.84980503615478,158.65410121384522,-2.651981823877634,-2.237307207684276,150.1733612060547,156.57831115722655,0
10509,140.42501831054688,144.6038705485337,138.65097655674526,143.99281757061257,32.06637062429982,143.35990175093576,159.69126249466973,-3.288088377651917,-2.4474634416778045,149.19862365722656,155.52472737630208,1
10510,136.20675659179688,141.03609356030535,136.0096441732016,139.2423359620473,28.5411900591063,140.13776440674735,160.96589770262767,-4.085490875949148,-2.775068928532073,147.9666519165039,154.34367777506512,2
10511,140.39547729492188,141.0065454207756,135.7041349641021,136.21663934873945,36.05825974323967,138.64912183954235,161.13781053350448,-4.32953516039484,-3.085962174904627,146.7810043334961,153.38865407307944,0
10512,143.99285888671875,144.11112335800175,142.1793851076492,142.93828388872168,41.72775427176774,137.9968413337161,160.95925302663548,-4.184427904014996,-3.305655320726701,145.71658782958986,152.68330993652344,0
10513,144.2884979248047,145.2543744211321,140.94739177527688,141.99211625326663,42.18147316755743,137.4838402728056,160.53004064760455,-3.999470353624901,-3.4444183273063413,144.99514770507812,151.99899088541667,0
10514,143.3324737548828,145.41204208560697,143.1255109807676,143.7069978739473,41.067898442125134,136.8770504994885,160.246850867699,-3.885246618542397,-3.5325839855535524,144.27469177246093,151.2729487101237,0
10515,138.0695037841797,141.03610072606975,137.4387349893986,140.4841648717613,35.51017272146274,135.5588292911444,159.8619943782892,-4.171316833806884,-3.6603305552042182,143.25560913085937,150.28934326171876,0
